ICRPProjectID|ICRPProjectFundingID|AwardCode|AltAwardCode|SponsorCode|FundingOrg|IsChildhoodCancer
37079|98794|CA112462|5R21CA112462-02|NIH|National Cancer Institute|y
37845|99732|CP755001|N02CP755001-000|NIH|National Cancer Institute|y
37882|99798|CA101285|1R43CA101285-01|NIH|National Cancer Institute|y
37897|99827|CA101505|5F32CA101505-03|NIH|National Cancer Institute|y
37913|99854|CA106513|1R21CA106513-01A2|NIH|National Cancer Institute|y
37913|99855|CA106513|5R21CA106513-02|NIH|National Cancer Institute|y
37917|99863|CA106887|1R03CA106887-01|NIH|National Cancer Institute|y
37917|99864|CA106887|5R03CA106887-02|NIH|National Cancer Institute|y
37926|99881|CA107372|1R21CA107372-01A1|NIH|National Cancer Institute|y
37926|99882|CA107372|5R21CA107372-02|NIH|National Cancer Institute|y
37927|99883|CA107437|1R21CA107437-01|NIH|National Cancer Institute|y
37927|99884|CA107437|5R21CA107437-02|NIH|National Cancer Institute|y
37983|99971|CA116022|1R21CA116022-01|NIH|National Cancer Institute|y
37983|99972|CA116022|5R21CA116022-02|NIH|National Cancer Institute|y
37986|100002|CP010153|Z01 CP010153|NIH|National Cancer Institute|y
37986|100003|CP010153|CP 010153|NIH|National Cancer Institute|y
37986|100004|CP010153|CP010153-Sub-02097|NIH|National Cancer Institute|y
37986|100005|CP010153|Z01 CP010153|NIH|National Cancer Institute|y
37986|100028|CP010153|Z01 CP010153-02097|NIH|National Cancer Institute|y
37986|100032|CP010153|Z01 CP010153-10457|NIH|National Cancer Institute|y
37992|100136|CP010182|Z01 CP010182|NIH|National Cancer Institute|y
37992|100137|CP010182|CP 010182|NIH|National Cancer Institute|y
37992|100138|CP010182|Z01 CP010182|NIH|National Cancer Institute|y
37993|100172|CP010183|CP010183|NIH|National Cancer Institute|y
37993|100183|CP010183|Z01 CP010183|NIH|National Cancer Institute|y
37993|100184|CP010183|CP 010183|NIH|National Cancer Institute|y
37993|100185|CP010183|CP010183-Sub-00550|NIH|National Cancer Institute|y
37993|100186|CP010183|Z01 CP010183|NIH|National Cancer Institute|y
37993|100203|CP010183|Z01 CP010183-00550|NIH|National Cancer Institute|y
37993|100209|CP010183|Z01 CP010183-10459|NIH|National Cancer Institute|y
37993|100215|CP010183|ZIA CP010183-10459|NIH|National Cancer Institute|y
38742|101050|CA106080|1R03CA106080-01|NIH|National Cancer Institute|y
38742|101051|CA106080|5R03CA106080-02|NIH|National Cancer Institute|y
38760|101079|CA112484|1R03CA112484-01|NIH|National Cancer Institute|y
38760|101080|CA112484|5R03CA112484-02|NIH|National Cancer Institute|y
38788|101124|CA113143|1R03CA113143-01|NIH|National Cancer Institute|y
38788|101125|CA113143|5R03CA113143-02|NIH|National Cancer Institute|y
38817|101168|CM422016|HHSN261200422016C|NIH|National Cancer Institute|y
38817|101169|CM422016|HHSN261200422016C|NIH|National Cancer Institute|y
38817|101170|CM422016|N01CM422016-007|NIH|National Cancer Institute|y
38817|101171|CM422016|N01CM422016-008|NIH|National Cancer Institute|y
38906|101412|CP005805|Z01 CP005805|NIH|National Cancer Institute|y
38907|101416|CP010105|Z01 CP 10105-07|NIH|National Cancer Institute|y
39253|102102|HL004119|5K30HL004119-05|NIH|National Cancer Institute|y
39253|102103|HL004119|5K30HL004119-06|NIH|National Cancer Institute|y
39258|102110|HL069249|2U01HL069249-06|NIH|National Cancer Institute|y
39258|102111|HL069249|5U01HL069249-07|NIH|National Cancer Institute|y
39259|102112|HL069273|2U01HL069273-06|NIH|National Cancer Institute|y
39259|102113|HL069273|5U01HL069273-07|NIH|National Cancer Institute|y
39260|102114|HL069310|5U01HL069310-03|NIH|National Cancer Institute|y
39260|102115|HL069310|5U01HL069310-04|NIH|National Cancer Institute|y
39260|102116|HL069310|5U01HL069310-05|NIH|National Cancer Institute|y
39260|102117|HL069310|2U01HL069310-06|NIH|National Cancer Institute|y
39512|102391|CA098969|1R21CA098969-01|NIH|National Cancer Institute|y
39512|102392|CA098969|5R21CA098969-02|NIH|National Cancer Institute|y
39520|102409|CA099131|1R21CA099131-01|NIH|National Cancer Institute|y
39520|102410|CA099131|5R21CA099131-02|NIH|National Cancer Institute|y
39558|102484|CA103455|1R33CA103455-01|NIH|National Cancer Institute|y
39558|102485|CA103455|5R33CA103455-02|NIH|National Cancer Institute|y
39558|102486|CA103455|5R33CA103455-03|NIH|National Cancer Institute|y
39622|102612|CA110516|1R21CA110516-01|NIH|National Cancer Institute|y
39622|102613|CA110516|5R21CA110516-02|NIH|National Cancer Institute|y
39649|102655|CA111877|1R21CA111877-01A1|NIH|National Cancer Institute|y
39649|102656|CA111877|5R21CA111877-02|NIH|National Cancer Institute|y
39783|102855|CP010167|CP010167|NIH|National Cancer Institute|y
39783|102857|CP010167|Z01 CP010167|NIH|National Cancer Institute|y
39783|102866|CP010167|Z01 CP 10167-01|NIH|National Cancer Institute|y
39783|102867|CP010167|Z01 CP010167|NIH|National Cancer Institute|y
39783|102868|CP010167|CP 010167|NIH|National Cancer Institute|y
39783|102869|CP010167|CP010167-Sub-00028|NIH|National Cancer Institute|y
39783|102870|CP010167|Z01 CP010167|NIH|National Cancer Institute|y
39783|102875|CP010167|Z01 CP010167-00028|NIH|National Cancer Institute|y
39783|102880|CP010167|ZIA CP010167-00028|NIH|National Cancer Institute|y
40072|103320|HD041976|1R13HD041976-01|NIH|National Cancer Institute|y
40078|103328|HD045707|1R13HD045707-01|NIH|National Cancer Institute|y
40094|103347|HL069246|1U01HL069246-01|NIH|National Cancer Institute|y
40094|103348|HL069246|5U01HL069246-02|NIH|National Cancer Institute|y
40094|103349|HL069246|5U01HL069246-03|NIH|National Cancer Institute|y
40094|103350|HL069246|5U01HL069246-04|NIH|National Cancer Institute|y
40094|103351|HL069246|2U01HL069246-06|NIH|National Cancer Institute|y
40095|103352|HL069254|5U01HL069254-03|NIH|National Cancer Institute|y
40095|103353|HL069254|5U01HL069254-04|NIH|National Cancer Institute|y
40095|103354|HL069254|5U01HL069254-05|NIH|National Cancer Institute|y
40095|103355|HL069254|2U01HL069254-06|NIH|National Cancer Institute|y
40095|103356|HL069254|5U01HL069254-07|NIH|National Cancer Institute|y
40096|103357|HL069274|5U01HL069274-03|NIH|National Cancer Institute|y
40096|103358|HL069274|5U01HL069274-04|NIH|National Cancer Institute|y
40096|103359|HL069274|5U01HL069274-05|NIH|National Cancer Institute|y
40096|103360|HL069274|2U01HL069274-06|NIH|National Cancer Institute|y
40096|103361|HL069274|5U01HL069274-07|NIH|National Cancer Institute|y
40097|103362|HL069294|2U01HL069294-06|NIH|National Cancer Institute|y
40097|103363|HL069294|5U01HL069294-07|NIH|National Cancer Institute|y
40098|103365|HL069301|5U01HL069301-03|NIH|National Cancer Institute|y
40098|103366|HL069301|5U01HL069301-04|NIH|National Cancer Institute|y
40098|103367|HL069301|5U01HL069301-05|NIH|National Cancer Institute|y
40098|103368|HL069301|2U01HL069301-06|NIH|National Cancer Institute|y
40098|103369|HL069301|5U01HL069301-07|NIH|National Cancer Institute|y
40099|103370|HL069330|2U01HL069330-06|NIH|National Cancer Institute|y
40099|103371|HL069330|5U01HL069330-07|NIH|National Cancer Institute|y
40683|104010|CA101716|1R21CA101716-01|NIH|National Cancer Institute|y
40683|104011|CA101716|5R21CA101716-02|NIH|National Cancer Institute|y
40695|104034|CA101951|1R13CA101951-01|NIH|National Cancer Institute|y
40699|104038|CA106748|1R21CA106748-01|NIH|National Cancer Institute|y
40699|104039|CA106748|5R21CA106748-02|NIH|National Cancer Institute|y
40700|104040|CA106750|1R01CA106750-01|NIH|National Cancer Institute|y
40700|104041|CA106750|5R01CA106750-02|NIH|National Cancer Institute|y
40700|104042|CA106750|5R01CA106750-03|NIH|National Cancer Institute|y
40700|104043|CA106750|5R01CA106750-04|NIH|National Cancer Institute|y
40701|104044|CA106778|1R21CA106778-01|NIH|National Cancer Institute|y
40701|104045|CA106778|7R21CA106778-02|NIH|National Cancer Institute|y
40704|104050|CA106972|1R21CA106972-01|NIH|National Cancer Institute|y
40704|104051|CA106972|7R21CA106972-02|NIH|National Cancer Institute|y
40726|104094|CA107973|1R21CA107973-01|NIH|National Cancer Institute|y
40726|104095|CA107973|5R21CA107973-02|NIH|National Cancer Institute|y
40763|104157|CA115982|5R21CA115982-02|NIH|National Cancer Institute|y
40775|104176|CA117076|1R21CA117076-01|NIH|National Cancer Institute|y
40775|104177|CA117076|5R21CA117076-02|NIH|National Cancer Institute|y
40789|104222|CP005803|CP005803|NIH|National Cancer Institute|y
40789|104223|CP005803|CP005803|NIH|National Cancer Institute|y
40789|104224|CP005803|CP 005803|NIH|National Cancer Institute|y
40789|104258|CP005803|Z01 CP 05803-08|NIH|National Cancer Institute|y
40789|104259|CP005803|Z01 CP005803|NIH|National Cancer Institute|y
40789|104260|CP005803|CP 005803|NIH|National Cancer Institute|y
40789|104261|CP005803|CP005803-Sub-08210|NIH|National Cancer Institute|y
40789|104262|CP005803|Z01 CP005803|NIH|National Cancer Institute|y
40796|104416|CP010123|Z01 CP 10123-07|NIH|National Cancer Institute|y
40796|104417|CP010123|Z01 CP010123|NIH|National Cancer Institute|y
40796|104418|CP010123|CP 010123|NIH|National Cancer Institute|y
40796|104419|CP010123|CP010123-Sub-02368|NIH|National Cancer Institute|y
40796|104420|CP010123|Z01 CP010123|NIH|National Cancer Institute|y
40799|104541|CP010131|Z01 CP010131|NIH|National Cancer Institute|y
40799|104542|CP010131|CP 010131|NIH|National Cancer Institute|y
40799|104543|CP010131|CP010131|NIH|National Cancer Institute|y
40799|104544|CP010131|CP010131|NIH|National Cancer Institute|y
40799|104545|CP010131|Z01 CP010131|NIH|National Cancer Institute|y
40799|104560|CP010131|Z01 CP 10131-01|NIH|National Cancer Institute|y
40799|104561|CP010131|Z01 CP010131|NIH|National Cancer Institute|y
40799|104562|CP010131|CP 010131|NIH|National Cancer Institute|y
40799|104563|CP010131|CP010131-Sub-04033|NIH|National Cancer Institute|y
40799|104564|CP010131|Z01 CP010131|NIH|National Cancer Institute|y
40799|104589|CP010131|Z01 CP010131|NIH|National Cancer Institute|y
40799|104590|CP010131|CP 010131|NIH|National Cancer Institute|y
40799|104591|CP010131|CP010131-Sub-04122|NIH|National Cancer Institute|y
40799|104592|CP010131|Z01 CP010131|NIH|National Cancer Institute|y
40799|104637|CP010131|Z01 CP010131-04020|NIH|National Cancer Institute|y
40799|104639|CP010131|Z01 CP010131-04033|NIH|National Cancer Institute|y
40799|104642|CP010131|Z01 CP010131-04122|NIH|National Cancer Institute|y
40799|104643|CP010131|Z01 CP010131-04140|NIH|National Cancer Institute|y
40799|104660|CP010131|ZIA CP010131-04033|NIH|National Cancer Institute|y
40799|104663|CP010131|ZIA CP010131-04122|NIH|National Cancer Institute|y
40799|104666|CP010131|ZIA CP010131-04140|NIH|National Cancer Institute|y
40799|104669|CP010131|ZIA CP010131-04172|NIH|National Cancer Institute|y
40799|104679|CP010131|ZIA CP010131-10481|NIH|National Cancer Institute|y
41616|105592|CA100027|1R01CA100027-01|NIH|National Cancer Institute|y
41616|105593|CA100027|5R01CA100027-02|NIH|National Cancer Institute|y
41616|105594|CA100027|5R01CA100027-03|NIH|National Cancer Institute|y
41635|105639|CA100474|1R01CA100474-01|NIH|National Cancer Institute|y
41635|105640|CA100474|5R01CA100474-02|NIH|National Cancer Institute|y
41635|105641|CA100474|7R01CA100474-03|NIH|National Cancer Institute|y
41635|105642|CA100474|5R01CA100474-04|NIH|National Cancer Institute|y
41715|105787|CA113059|1F32CA113059-01A1|NIH|National Cancer Institute|y
41940|106019|DK065313|1P50DK065313-01|NIH|National Cancer Institute|y
41940|106020|DK065313|5P50DK065313-02|NIH|National Cancer Institute|y
41940|106021|DK065313|5P50DK065313-03|NIH|National Cancer Institute|y
41940|106022|DK065313|5P50DK065313-04|NIH|National Cancer Institute|y
42581|106802|CA109953|1U56CA109953-01|NIH|National Cancer Institute|y
42593|106819|CA110083|1U56CA110083-01|NIH|National Cancer Institute|y
42642|106894|CA111440|1R21CA111440-01|NIH|National Cancer Institute|y
42642|106895|CA111440|5R21CA111440-02|NIH|National Cancer Institute|y
43476|107824|CA098113|1R15CA098113-01|NIH|National Cancer Institute|y
43480|107833|CA098180|1R01CA098180-01A1|NIH|National Cancer Institute|y
43480|107834|CA098180|5R01CA098180-02|NIH|National Cancer Institute|y
43480|107835|CA098180|5R01CA098180-03|NIH|National Cancer Institute|y
43480|107836|CA098180|5R01CA098180-04|NIH|National Cancer Institute|y
43485|107849|CA098251|1R21CA098251-01|NIH|National Cancer Institute|y
43485|107850|CA098251|5R21CA098251-02|NIH|National Cancer Institute|y
43546|107984|CA108336|1R03CA108336-01|NIH|National Cancer Institute|y
43559|108009|CA108949|1R21CA108949-01|NIH|National Cancer Institute|y
43559|108010|CA108949|5R21CA108949-02|NIH|National Cancer Institute|y
43566|108022|CA109408|1K23CA109408-01|NIH|National Cancer Institute|y
43620|108098|CP004410|CP004410|NIH|National Cancer Institute|y
43620|108182|CP004410|Z01 CP004410-08167|NIH|National Cancer Institute|y
43620|108195|CP004410|ZIA CP004410-08167|NIH|National Cancer Institute|y
43620|108197|CP004410|ZIA CP004410-08220|NIH|National Cancer Institute|y
43621|108208|CP005781|Z01 CP 05781-08|NIH|National Cancer Institute|y
43621|108211|CP005781|Z01 CP 05781-08|NIH|National Cancer Institute|y
43621|108212|CP005781|Z01 CP005781|NIH|National Cancer Institute|y
43625|108333|CP010120|Z01 CP 10120-07|NIH|National Cancer Institute|y
43625|108334|CP010120|Z01 CP010120|NIH|National Cancer Institute|y
43625|108335|CP010120|CP 010120|NIH|National Cancer Institute|y
43625|108336|CP010120|Z01 CP010120|NIH|National Cancer Institute|y
43625|108389|CP010120|ZIA CP010120-02338|NIH|National Cancer Institute|y
43626|108412|CP010125|ZIA CP010125-02097|NIH|National Cancer Institute|y
43626|108419|CP010125|ZIA CP010125-10457|NIH|National Cancer Institute|y
43632|108435|CA100767|1K01CA100767-01|NIH|National Cancer Institute|y
43632|108436|CA100767|5K01CA100767-02|NIH|National Cancer Institute|y
43632|108437|CA100767|5K01CA100767-03|NIH|National Cancer Institute|y
43632|108438|CA100767|5K01CA100767-04|NIH|National Cancer Institute|y
43632|108439|CA100767|5K01CA100767-05|NIH|National Cancer Institute|y
43663|108510|CA101514|1R03CA101514-01A1|NIH|National Cancer Institute|y
43663|108511|CA101514|5R03CA101514-02|NIH|National Cancer Institute|y
43670|108521|CA101683|1R21CA101683-01|NIH|National Cancer Institute|y
43670|108522|CA101683|5R21CA101683-02|NIH|National Cancer Institute|y
43988|108866|GM061393|5U01GM061393-04|NIH|National Cancer Institute|y
43988|108868|GM061393|5U01GM061393-07|NIH|National Cancer Institute|y
43988|108869|GM061393|5U01GM061393-08|NIH|National Cancer Institute|y
44019|108903|HD040636|5U01HD040636-06|NIH|National Cancer Institute|y
44246|109143|MH057738|5R01MH057738-05|NIH|National Cancer Institute|y
44517|109419|CM100001|N01CM100001-009|NIH|National Cancer Institute|y
45117|110350|CA104964|1R21CA104964-01A1|NIH|National Cancer Institute|y
45117|110351|CA104964|5R21CA104964-02|NIH|National Cancer Institute|y
45155|110421|CA107478|1R21CA107478-01|NIH|National Cancer Institute|y
45155|110422|CA107478|5R21CA107478-02|NIH|National Cancer Institute|y
45201|110499|CA108758|1R13CA108758-01|NIH|National Cancer Institute|y
45234|110549|CA112939|1R21CA112939-01|NIH|National Cancer Institute|y
45286|110627|CA119605|1R43CA119605-01|NIH|National Cancer Institute|y
45327|110712|CM042216|HHSN261200422016C-000|NIH|National Cancer Institute|y
46013|111508|HL069290|2U01HL069290-06|NIH|National Cancer Institute|y
46013|111509|HL069290|5U01HL069290-07|NIH|National Cancer Institute|y
46014|111510|HL069315|5U01HL069315-03|NIH|National Cancer Institute|y
46014|111511|HL069315|5U01HL069315-04|NIH|National Cancer Institute|y
46014|111512|HL069315|5U01HL069315-05|NIH|National Cancer Institute|y
46014|111513|HL069315|2U01HL069315-06|NIH|National Cancer Institute|y
46014|111514|HL069315|5U01HL069315-07|NIH|National Cancer Institute|y
46974|112563|CP010142|CP010142|NIH|National Cancer Institute|y
46974|112583|CP010142|Z01 CP010142-10375|NIH|National Cancer Institute|y
46974|112586|CP010142|ZIA CP010142-10375|NIH|National Cancer Institute|y
46975|112588|CP010144|CP010144|NIH|National Cancer Institute|y
46975|112590|CP010144|Z01 CP010144|NIH|National Cancer Institute|y
46977|112680|CP010150|ZIA CP010150-05675|NIH|National Cancer Institute|y
46980|112723|CP010170|ZIA CP010170-10439|NIH|National Cancer Institute|y
47196|113001|CA102842|1R41CA102842-01|NIH|National Cancer Institute|y
47197|113002|CA102878|1R03CA102878-01A1|NIH|National Cancer Institute|y
47197|113003|CA102878|5R03CA102878-02|NIH|National Cancer Institute|y
47228|113057|CA103486|1R21CA103486-01|NIH|National Cancer Institute|y
47228|113058|CA103486|5R21CA103486-02|NIH|National Cancer Institute|y
47238|113075|CA103698|1P20CA103698-01|NIH|National Cancer Institute|y
47238|113076|CA103698|5P20CA103698-02|NIH|National Cancer Institute|y
47238|113077|CA103698|5P20CA103698-03|NIH|National Cancer Institute|y
47246|113091|CA104123|1R21CA104123-01A2|NIH|National Cancer Institute|y
47246|113092|CA104123|5R21CA104123-02|NIH|National Cancer Institute|y
47252|113104|CA104468|1R21CA104468-01|NIH|National Cancer Institute|y
47254|113108|CA104568|1R21CA104568-01|NIH|National Cancer Institute|y
47254|113109|CA104568|5R21CA104568-02|NIH|National Cancer Institute|y
47260|113118|CA106011|1R03CA106011-01|NIH|National Cancer Institute|y
47260|113119|CA106011|5R03CA106011-02|NIH|National Cancer Institute|y
47291|113173|CA107256|1R21CA107256-01A1|NIH|National Cancer Institute|y
47291|113174|CA107256|5R21CA107256-02|NIH|National Cancer Institute|y
47326|113229|CA110344|1R21CA110344-01A1|NIH|National Cancer Institute|y
47326|113230|CA110344|5R21CA110344-02|NIH|National Cancer Institute|y
47507|113506|CO037122|N01CO037122-000 0|NIH|National Cancer Institute|y
47507|113507|CO037122|N01CO37122-003  N|NIH|National Cancer Institute|y
47507|113508|CO037122|N01CO37122  N|NIH|National Cancer Institute|y
47520|113561|CP010117|Z01 CP 10117-07|NIH|National Cancer Institute|y
47521|113562|CP010122|CP010122|NIH|National Cancer Institute|y
47521|113563|CP010122|Z01 CP010122|NIH|National Cancer Institute|y
47521|113564|CP010122|Z01 CP010122|NIH|National Cancer Institute|y
47521|113565|CP010122|CP 010122|NIH|National Cancer Institute|y
47521|113566|CP010122|CP010122|NIH|National Cancer Institute|y
47521|113567|CP010122|Z01 CP 10122-07|NIH|National Cancer Institute|y
47521|113568|CP010122|CP 010122|NIH|National Cancer Institute|y
47521|113590|CP010122|Z01 CP010122|NIH|National Cancer Institute|y
47521|113591|CP010122|Z01 CP010122|NIH|National Cancer Institute|y
47521|113592|CP010122|CP 010122|NIH|National Cancer Institute|y
47521|113593|CP010122|CP010122-Sub-10031|NIH|National Cancer Institute|y
49026|115296|CP010135|Z01 CP 10135-07|NIH|National Cancer Institute|y
49026|115297|CP010135|Z01 CP010135|NIH|National Cancer Institute|y
49026|115298|CP010135|CP 010135|NIH|National Cancer Institute|y
49026|115299|CP010135|CP010135-Sub-04040|NIH|National Cancer Institute|y
49026|115300|CP010135|Z01 CP010135|NIH|National Cancer Institute|y
49026|115306|CP010135|Z01 CP010135-04040|NIH|National Cancer Institute|y
49026|115310|CP010135|ZIA CP010135-04040|NIH|National Cancer Institute|y
49030|115404|CP010158|Z01 CP010158-10439|NIH|National Cancer Institute|y
49030|115411|CP010158|ZIA CP010158-10439|NIH|National Cancer Institute|y
49033|115449|CP010176|Z01 CP010176|NIH|National Cancer Institute|y
49033|115450|CP010176|CP 010176|NIH|National Cancer Institute|y
49033|115471|CP010176|Z01 CP010176|NIH|National Cancer Institute|y
49033|115472|CP010176|CP 010176|NIH|National Cancer Institute|y
49033|115494|CP010176|Z01 CP010176-10076|NIH|National Cancer Institute|y
49033|115507|CP010176|ZIA CP010176-10078|NIH|National Cancer Institute|y
49033|115513|CP010176|ZIA CP010176-10525|NIH|National Cancer Institute|y
50011|116525|NR004905|5R01NR004905-04|NIH|National Cancer Institute|y
50011|116526|NR004905|5R01NR004905-05|NIH|National Cancer Institute|y
51820|118435|SC006830|Z01 SC 006830|NIH|National Cancer Institute|y
51820|118436|SC006830|ZIA SC 006830|NIH|National Cancer Institute|y
52528|119208|CO120051|N44CO120051-000|NIH|National Cancer Institute|y
53599|120283|BC011288|ZIC BC 011288|NIH|National Cancer Institute|y
53601|120285|BC011349|ZID BC 011349|NIH|National Cancer Institute|y
54231|120924|BC010800|Z01 BC 010800|NIH|National Cancer Institute|y
54231|120925|BC010800|ZIA BC 010800|NIH|National Cancer Institute|y
54246|120951|BC010858|Z01 BC 010858|NIH|National Cancer Institute|y
54264|120987|BC010958|Z01 BC 010958|NIH|National Cancer Institute|y
54264|120988|BC010958|ZIA BC 010958|NIH|National Cancer Institute|y
54270|120998|BC010981|Z01 BC 010981|NIH|National Cancer Institute|y
54270|120999|BC010981|ZIC BC 010981|NIH|National Cancer Institute|y
54279|121017|BC011024|ZIA BC 011024|NIH|National Cancer Institute|y
54284|121026|BC011040|Z01 BC 011040|NIH|National Cancer Institute|y
54284|121027|BC011040|ZIC BC 011040|NIH|National Cancer Institute|y
54285|121029|BC011048|ZIC BC 011048|NIH|National Cancer Institute|y
54292|121041|BC011073|Z01 BC 011073|NIH|National Cancer Institute|y
54292|121042|BC011073|ZIA BC 011073|NIH|National Cancer Institute|y
54293|121043|BC011074|Z01 BC 011074|NIH|National Cancer Institute|y
54293|121044|BC011074|ZIA BC 011074|NIH|National Cancer Institute|y
54297|121051|BC011092|Z01 BC 011092|NIH|National Cancer Institute|y
54297|121052|BC011092|ZID BC 011092|NIH|National Cancer Institute|y
54300|121057|BC011101|ZIA BC 011101|NIH|National Cancer Institute|y
55012|121844|BC011224|ZIA BC 011224|NIH|National Cancer Institute|y
55025|121857|BC011298|ZIA BC 011298|NIH|National Cancer Institute|y
55035|121867|BC011334|ZIA BC 011334|NIH|National Cancer Institute|y
55043|121875|BC011378|ZIA BC 011378|NIH|National Cancer Institute|y
55056|121904|CP010219|ZIA CP010219-10457|NIH|National Cancer Institute|y
56085|122964|BC010953|ZIC BC 010953|NIH|National Cancer Institute|y
56095|122983|BC011002|Z01 BC 011002|NIH|National Cancer Institute|y
56095|122984|BC011002|ZIA BC 011002|NIH|National Cancer Institute|y
56110|123013|BC011072|Z01 BC 011072|NIH|National Cancer Institute|y
56110|123014|BC011072|ZIA BC 011072|NIH|National Cancer Institute|y
56112|123017|BC011080|Z01 BC 011080|NIH|National Cancer Institute|y
56112|123018|BC011080|ZIA BC 011080|NIH|National Cancer Institute|y
56915|123936|SC006891|Z01 SC 006891|NIH|National Cancer Institute|y
56915|123937|SC006891|ZIA SC 006891|NIH|National Cancer Institute|y
56924|123978|SC009431|Z01 SC 009431|NIH|National Cancer Institute|y
56924|123979|SC009431|ZIC SC 009431|NIH|National Cancer Institute|y
56927|123992|SC010058|Z01 SC 010058|NIH|National Cancer Institute|y
56927|123993|SC010058|ZIA SC 010058|NIH|National Cancer Institute|y
56931|124008|SC010083|Z01 SC 010083|NIH|National Cancer Institute|y
56932|124013|SC010084|Z01 SC 010084|NIH|National Cancer Institute|y
56938|124041|SC010281|Z01 SC 010281|NIH|National Cancer Institute|y
56939|124046|SC010354|Z01 SC 010354|NIH|National Cancer Institute|y
56939|124047|SC010354|ZIA SC 010354|NIH|National Cancer Institute|y
56943|124065|SC010364|Z01 SC 010364|NIH|National Cancer Institute|y
57157|124301|BC010788|Z01 BC 010788|NIH|National Cancer Institute|y
57157|124302|BC010788|ZIA BC 010788|NIH|National Cancer Institute|y
57166|124318|BC010820|ZIA BC 010820|NIH|National Cancer Institute|y
57188|124358|BC010934|Z01 BC 010934|NIH|National Cancer Institute|y
57549|124758|SC004020|Z01 SC 004020|NIH|National Cancer Institute|y
57567|124842|SC010353|Z01 SC 010353|NIH|National Cancer Institute|y
57567|124843|SC010353|ZIC SC 010353|NIH|National Cancer Institute|y
57572|124865|SC010366|Z01 SC 010366|NIH|National Cancer Institute|y
57572|124866|SC010366|ZIA SC 010366|NIH|National Cancer Institute|y
57578|124897|SC010384|Z01 SC 010384|NIH|National Cancer Institute|y
57578|124898|SC010384|ZIA SC 010384|NIH|National Cancer Institute|y
57669|125001|BC011296|ZIA BC 011296|NIH|National Cancer Institute|y
57679|125011|BC011340|ZIA BC 011340|NIH|National Cancer Institute|y
57687|125019|BC011387|ZIA BC 011387|NIH|National Cancer Institute|y
58433|125812|SC000550|ZIA SC 000550|NIH|National Cancer Institute|y
58439|125843|SC006330|Z01 SC 006330|NIH|National Cancer Institute|y
58439|125844|SC006330|ZIA SC 006330|NIH|National Cancer Institute|y
58449|125893|SC006880|Z01 SC 006880|NIH|National Cancer Institute|y
58449|125894|SC006880|ZIA SC 006880|NIH|National Cancer Institute|y
58450|125899|SC006892|Z01 SC 006892|NIH|National Cancer Institute|y
58450|125900|SC006892|ZIA SC 006892|NIH|National Cancer Institute|y
58458|125938|SC010100|Z01 SC 010100|NIH|National Cancer Institute|y
58461|125953|SC010289|Z01 SC 010289|NIH|National Cancer Institute|y
58567|126081|BC011189|ZIA BC 011189|NIH|National Cancer Institute|y
58571|126085|BC011194|ZIA BC 011194|NIH|National Cancer Institute|y
58572|126086|BC011195|ZIA BC 011195|NIH|National Cancer Institute|y
58573|126087|BC011196|ZIA BC 011196|NIH|National Cancer Institute|y
58574|126088|BC011197|ZIA BC 011197|NIH|National Cancer Institute|y
58595|126109|BC011231|ZIA BC 011231|NIH|National Cancer Institute|y
58604|126118|BC011295|ZIA BC 011295|NIH|National Cancer Institute|y
58609|126123|BC011328|ZIA BC 011328|NIH|National Cancer Institute|y
58681|126198|BC011241|ZIE BC 011241|NIH|National Cancer Institute|y
59122|126651|BC010801|Z01 BC 010801|NIH|National Cancer Institute|y
59122|126652|BC010801|ZIA BC 010801|NIH|National Cancer Institute|y
59132|126671|BC010859|ZIC BC 010859|NIH|National Cancer Institute|y
59133|126673|BC010870|ZIA BC 010870|NIH|National Cancer Institute|y
59134|126674|BC010871|Z01 BC 010871|NIH|National Cancer Institute|y
59134|126675|BC010871|ZIA BC 010871|NIH|National Cancer Institute|y
59143|126693|BC010923|ZIC BC 010923|NIH|National Cancer Institute|y
59149|126704|BC010947|Z01 BC 010947|NIH|National Cancer Institute|y
59149|126705|BC010947|ZIC BC 010947|NIH|National Cancer Institute|y
59153|126712|BC010963|Z01 BC 010963|NIH|National Cancer Institute|y
59153|126713|BC010963|ZID BC 010963|NIH|National Cancer Institute|y
59160|126726|BC010999|Z01 BC 010999|NIH|National Cancer Institute|y
59160|126727|BC010999|ZIA BC 010999|NIH|National Cancer Institute|y
59163|126733|BC011018|ZIA BC 011018|NIH|National Cancer Institute|y
59173|126752|BC011069|Z01 BC 011069|NIH|National Cancer Institute|y
59174|126754|BC011070|Z01 BC 011070|NIH|National Cancer Institute|y
59174|126755|BC011070|ZIA BC 011070|NIH|National Cancer Institute|y
59180|126766|BC011098|Z01 BC 011098|NIH|National Cancer Institute|y
59180|126767|BC011098|ZID BC 011098|NIH|National Cancer Institute|y
59211|126824|BC011240|ZIA BC 011240|NIH|National Cancer Institute|y
59224|126837|BC011299|ZIA BC 011299|NIH|National Cancer Institute|y
59239|126852|BC011376|ZIA BC 011376|NIH|National Cancer Institute|y
59245|126858|BC011407|ZIA BC 011407|NIH|National Cancer Institute|y
59863|127492|BC010789|Z01 BC 010789|NIH|National Cancer Institute|y
59863|127493|BC010789|ZIA BC 010789|NIH|National Cancer Institute|y
59866|127498|BC010806|Z01 BC 010806|NIH|National Cancer Institute|y
